DO_org,DO_w,DO_b,DO_g,,,,DOE_w,DOE_b,DOE_g,DOPE_w,DOPE_b,DOPE_g,DOR_w,DOR_b,DOR_g
4.206097709,6.508080932,6.545278615,6.563988898,,,,-2.301983223,-2.339180906,-2.357891189,,,,,,
3.935648855,6.507871482,6.545067713,6.563820548,,,,-2.572222627,-2.609418858,-2.628171693,,,,,,
3.629824427,6.507589139,6.544783567,6.563578496,,,,-2.877764712,-2.91495914,-2.933754069,,,,,,
3.339262214,6.50723392,6.544426195,6.563262758,,,,-3.167971706,-3.205163981,-3.224000544,,,,,,
3.120931107,6.506732943,6.543922369,6.562799619,,,,-3.385801836,-3.422991262,-3.441868512,,,,,,
3.011765553,6.506228288,6.543415035,6.562315344,,,,-3.494462735,-3.531649482,-3.550549791,,,,,,
2.957182777,6.505506921,6.542689862,6.561620602,,,,-3.548324144,-3.585507085,-3.604437825,,,,,,
2.929891388,6.504641819,6.541820169,6.560789211,,,,-3.574750431,-3.611928781,-3.630897823,,,,,,
2.916245694,6.503775002,6.540948845,6.55994737,,,,-3.587529308,-3.624703151,-3.643701676,,,,,,
2.909422847,6.503256281,6.540427166,6.559466352,,,,-3.593833434,-3.631004319,-3.650043505,,,,,,
2.906011424,6.502835898,6.540004386,6.559076082,,,,-3.596824474,-3.633992962,-3.653064658,,,,,,
2.904305712,6.502733087,6.539900986,6.558980827,,,,-3.598427375,-3.635595274,-3.654675115,,,,,,
2.903452856,6.502842727,6.540011248,6.559082989,,,,-3.599389871,-3.636558392,-3.655630133,,,,,,
2.892226428,6.503273355,6.540444321,6.559483622,,,,-3.611046927,-3.648217893,-3.667257194,,,,,,
2.885913214,6.50391826,6.541092882,6.560083543,,,,-3.618005046,-3.655179668,-3.674170329,,,,,,
2.882756607,6.504992134,6.542172827,6.561082492,,,,-3.622235527,-3.65941622,-3.678325885,,,,,,
2.881178303,6.505475473,6.542658891,6.561532139,,,,-3.62429717,-3.661480588,-3.680353836,,,,,,
2.873489152,6.506523175,6.543712483,6.562506898,,,,-3.633034023,-3.670223331,-3.689017746,,,,,,
2.862144576,6.507854568,6.545051328,6.563745828,,,,-3.645709992,-3.682906752,-3.701601252,,,,,,
2.844272288,6.509656713,6.546863144,6.56545826,,,,-3.665384425,-3.702590856,-3.721185972,,,,,,
2.825736144,6.511149955,6.548364483,6.566865697,,,,-3.685413811,-3.722628339,-3.741129553,,,,,,
2.815218072,6.511068574,6.548282711,6.56678407,,,,-3.695850502,-3.733064639,-3.751565998,,,,,,
2.798909036,6.510808967,6.548021874,6.566521856,,,,-3.711899931,-3.749112838,-3.76761282,,,,,,
2.760004518,6.510587957,6.547799818,6.566298507,,,,-3.750583439,-3.7877953,-3.806293989,,,,,,
2.696302259,6.510312748,6.547523307,6.566020258,,,,-3.814010489,-3.851221048,-3.869717999,,,,,,
2.602301129,6.509883834,6.547092366,6.565586517,,,,-3.907582705,-3.944791237,-3.963285388,,,,,,
2.492850565,6.509432279,6.546638677,6.565129856,,,,-4.016581714,-4.053788112,-4.072279291,,,,,,
2.390675282,6.50935242,6.546558441,6.565049101,,,,-4.118677138,-4.155883159,-4.174373819,,,,,,
2.299237641,6.509392218,6.546598426,6.565089356,,,,-4.210154577,-4.247360785,-4.265851715,,,,,,
2.225618821,6.509412118,6.54661842,6.565109485,,,,-4.283793297,-4.320999599,-4.339490664,,,,,,
2.19275941,6.509422067,6.546628416,6.565119548,,,,-4.316662657,-4.353869006,-4.372360138,,,,,,
2.198379705,6.508243882,6.545443692,6.564023394,,,,-4.309864177,-4.347063987,-4.365643689,,,,,,
2.201189853,6.506149943,6.543338068,6.562075029,,,,-4.30496009,-4.342148215,-4.360885176,,,,,,
2.202594926,6.503277388,6.54044934,6.559402619,,,,-4.300682462,-4.337854414,-4.356807693,,,,,,
2.203297463,6.50001767,6.537171067,6.556370821,,,,-4.296720207,-4.333873604,-4.353073358,,,,,,
2.203648732,6.496491891,6.533625439,6.553055752,,,,-4.292843159,-4.329976707,-4.34940702,,,,,,
2.203824366,6.495192216,6.532317916,6.551871395,,,,-4.29136785,-4.32849355,-4.348047029,,,,,,
2.203912183,6.49457894,6.531700873,6.551316267,,,,-4.290666757,-4.32778869,-4.347404084,,,,,,
2.203956091,6.494399593,6.531520244,6.551167486,,,,-4.290443502,-4.327564153,-4.347211395,,,,,,
2.203978046,6.494564415,6.531685638,6.551350546,,,,-4.290586369,-4.327707592,-4.3473725,,,,,,
2.203989023,6.494901326,6.532024049,6.551699529,,,,-4.290912303,-4.328035026,-4.347710506,,,,,,
2.231644511,6.495287945,6.532412458,6.552094712,,,,-4.263643434,-4.300767947,-4.320450201,,,,,,
2.280222256,6.495699431,6.53282588,6.552513009,,,,-4.215477175,-4.252603624,-4.272290753,,,,,,
2.344911128,6.495393452,6.532517835,6.552249557,,,,-4.150482324,-4.187606707,-4.207338429,,,,,,
2.426605564,6.496038214,6.533166253,6.55285776,,,,-4.06943265,-4.106560689,-4.126252196,,,,,,
2.527652782,6.495823931,6.532950716,6.552658604,,,,-3.968171149,-4.005297934,-4.025005822,,,,,,
2.646176391,6.495177254,6.532300489,6.55203966,,,,-3.849000863,-3.886124098,-3.905863269,,,,,,
2.780388195,6.493470628,6.530585603,6.550322042,,,,-3.713082433,-3.750197408,-3.769933847,,,,,,
2.931044098,6.493076717,6.530189459,6.549949987,,,,-3.562032619,-3.599145361,-3.618905889,,,,,,
3.098322049,6.492363669,6.529472177,6.549290355,,,,-3.39404162,-3.431150128,-3.450968306,,,,,,
3.277461024,6.491739628,6.528844437,6.54871198,,,,-3.214278604,-3.251383413,-3.271250956,,,,,,
3.462830512,6.49110662,6.528207678,6.54812456,,,,-3.028276108,-3.065377166,-3.085294048,,,,,,
3.650965256,6.490683166,6.527781712,6.547731495,,,,-2.83971791,-2.876816456,-2.896766239,,,,,,
3.837332628,6.490578446,6.527676369,6.547634387,,,,-2.653245818,-2.690343741,-2.710301759,,,,,,
4.022316314,6.490472594,6.527569888,6.547536135,,,,-2.46815628,-2.505253574,-2.525219821,,,,,,
4.207708157,6.489938275,6.527032398,6.547039769,,,,-2.282230118,-2.319324241,-2.339331612,,,,,,
4.390054079,6.489296805,6.526387113,6.546443863,,,,-2.099242726,-2.136333034,-2.156389784,,,,,,
4.566477039,6.48844146,6.525526669,6.54564931,,,,-1.921964421,-1.95904963,-1.979172271,,,,,,
4.73183852,6.487874736,6.524956341,6.545137943,,,,-1.756036216,-1.793117821,-1.813299423,,,,,,
4.78621926,6.488062258,6.525144377,6.545354238,,,,-1.701842998,-1.738925117,-1.759134978,,,,,,
4.80270963,6.488318383,6.5254016,6.545622222,,,,-1.685608753,-1.72269197,-1.742912592,,,,,,
4.808204815,6.488461601,6.525545632,6.545758253,,,,-1.680256786,-1.717340817,-1.737553438,,,,,,
4.806702407,6.488816672,6.525902915,6.546082036,,,,-1.682114265,-1.719200508,-1.739379629,,,,,,
4.807453611,6.491223362,6.528323939,6.548317743,,,,-1.683769751,-1.720870328,-1.740864132,,,,,,
4.807829213,6.491175477,6.528275978,6.548258254,,,,-1.683346264,-1.720446765,-1.740429041,,,,,,
4.808017014,6.491182909,6.528283829,6.548238164,,,,-1.683165895,-1.720266815,-1.74022115,,,,,,
4.808110914,6.490952475,6.528052363,6.548000078,,,,-1.682841561,-1.719941449,-1.739889164,,,,,,
4.808157865,6.490631773,6.527730093,6.547678124,,,,-1.682473908,-1.719572228,-1.739520259,,,,,,
4.80818134,6.490471428,6.527568964,6.547517152,,,,-1.682290088,-1.719387624,-1.739335812,,,,,,
4.8192,6.490536555,6.527634394,6.547583659,,,,-1.671336555,-1.708434394,-1.728383659,,,,,,
4.8137,6.490569119,6.527667109,6.547616913,,,,-1.676869119,-1.713967109,-1.733916913,,,,,,
4.808169602,6.490570999,6.527669,6.547618659,,,,-1.682401397,-1.719499398,-1.739449057,,,,,,
4.808163733,6.490571939,6.527669946,6.547619533,,,,-1.682408206,-1.719506213,-1.7394558,,,,,,
4.808160799,6.490608735,6.527706918,6.547656719,,,,-1.682447936,-1.719546119,-1.73949592,,,,,,
4.808159332,6.490645296,6.527743654,6.547693686,,,,-1.682485964,-1.719584322,-1.739534354,,,,,,
4.808158598,6.490758374,6.527857402,6.547798748,,,,-1.682599776,-1.719698804,-1.73964015,,,,,,
4.808158232,6.490294099,6.527390418,6.547364395,,,,-1.682135867,-1.719232186,-1.739206163,,,,,,
4.808158048,6.490148811,6.527244434,6.547217413,,,,-1.681990763,-1.719086386,-1.739059365,,,,,,
4.757279024,6.490074179,6.527169569,6.547133077,,,,-1.732795155,-1.769890545,-1.789854053,,,,,,
4.675789512,6.489928894,6.52702359,6.546986099,,,,-1.814139382,-1.851234078,-1.871196587,,,,,,
4.562544756,6.489997558,6.527092827,6.547037898,,,,-1.927452802,-1.964548071,-1.984493142,,,,,,
4.416072378,6.490243865,6.5273408,6.547251756,,,,-2.074171487,-2.111268422,-2.131179378,,,,,,
4.255436189,6.490526522,6.527625294,6.547502403,,,,-2.235090333,-2.272189105,-2.292066214,,,,,,
4.099368095,6.490667862,6.527767551,6.547627742,,,,-2.391299767,-2.428399456,-2.448259647,,,,,,
3.960584047,6.490811192,6.527911686,6.547763919,,,,-2.530227145,-2.567327639,-2.587179872,,,,,,
3.856392024,6.490671831,6.527771297,6.547649403,,,,-2.634279807,-2.671379273,-2.691257379,,,,,,
3.779546012,6.490498139,6.527596289,6.547508992,,,,-2.710952127,-2.748050277,-2.76796298,,,,,,
3.726073006,6.490504096,6.527601909,6.547541507,,,,-2.76443109,-2.801528903,-2.821468501,,,,,,
3.699336503,6.490021686,6.527116702,6.547088806,,,,-2.790685183,-2.827780199,-2.847752303,,,,,,
3.685968251,6.489386987,6.526478349,6.546490889,,,,-2.803418736,-2.840510098,-2.860522638,,,,,,
3.679284126,6.488979892,6.526068934,6.546105565,,,,-2.809695766,-2.846784808,-2.866821439,,,,,,
3.673992063,6.48882983,6.52591803,6.545962593,,,,-2.814837767,-2.851925967,-2.87197053,,,,,,
3.657396031,6.489129099,6.526219105,6.546238832,,,,-2.831733068,-2.868823074,-2.888842801,,,,,,
3.613548016,6.491097424,6.528199105,6.548066715,,,,-2.877549408,-2.914651089,-2.934518699,,,,,,
3.549974008,6.49117229,6.528274418,6.548135835,,,,-2.941198282,-2.97830041,-2.998161827,,,,,,
3.480387004,6.491798344,6.528904168,6.548717357,,,,-3.01141134,-3.048517164,-3.068330353,,,,,,
3.397193502,6.492967849,6.530080549,6.549804068,,,,-3.095774347,-3.132887047,-3.152610566,,,,,,
3.373146751,6.494603637,6.531726042,6.551313908,,,,-3.121456886,-3.158579291,-3.178167157,,,,,,
3.385170126,6.496675029,6.533809403,6.553244707,,,,-3.111504903,-3.148639277,-3.168074581,,,,,,
3.391181814,6.498676258,6.535822145,6.555108002,,,,-3.107494444,-3.144640331,-3.163926188,,,,,,
3.394187658,6.500481971,6.537638191,6.556788496,,,,-3.106294313,-3.143450533,-3.162600838,,,,,,
3.39569058,6.501868195,6.539032307,6.558078432,,,,-3.106177615,-3.143341727,-3.162387852,,,,,,
3.396442041,6.502937317,6.540107491,6.559073227,,,,-3.106495276,-3.14366545,-3.162631186,,,,,,
3.396817771,6.503686798,6.540861208,6.559770596,,,,-3.106869027,-3.144043437,-3.162952825,,,,,,
3.397005637,6.504059596,6.541236112,6.560117329,,,,-3.107053959,-3.144230475,-3.163111692,,,,,,
3.397099569,6.50464779,6.54182762,6.56066451,,,,-3.107548221,-3.144728051,-3.163564941,,,,,,
3.397146536,6.504432684,6.541611304,6.560464365,,,,-3.107286148,-3.144464768,-3.163317829,,,,,,
3.420773268,6.50490691,6.542087873,6.560935301,,,,-3.084133642,-3.121314605,-3.140162033,,,,,,
3.469286634,6.505576394,6.542760768,6.561590661,,,,-3.03628976,-3.073474134,-3.092304027,,,,,,
3.498743317,6.50619431,6.543382154,6.562165577,,,,-3.007450993,-3.044638837,-3.06342226,,,,,,
3.513471658,6.507002438,6.544194935,6.562905722,,,,-2.99353078,-3.030723277,-3.049434064,,,,,,
3.520835829,6.507944184,6.545141999,6.563776182,,,,-2.987108355,-3.02430617,-3.042940353,,,,,,
3.524517915,6.508805171,6.546008016,6.564553915,,,,-2.984287256,-3.021490101,-3.040036,,,,,,
3.526358957,6.507903066,6.545101321,6.563673142,,,,-2.981544109,-3.018742364,-3.037314185,,,,,,
3.527279479,6.50719684,6.544391593,6.56297468,,,,-2.979917361,-3.017112114,-3.035695201,,,,,,
3.5282,6.506734386,6.543926869,6.562514862,,,,-2.978534386,-3.015726869,-3.034314862,,,,,,
3.52825,6.506503173,6.543694521,6.562284967,,,,-2.978253173,-3.015444521,-3.034034967,,,,,,
3.542525,6.506588086,6.543779816,6.562372822,,,,-2.964063086,-3.001254816,-3.019847822,,,,,,
3.5648125,6.506758148,6.543950672,6.562545808,,,,-2.941945648,-2.979138172,-2.997733308,,,,,,
3.58360625,6.506861409,6.544054417,6.562650739,,,,-2.923255159,-2.960448167,-2.979044489,,,,,,
3.603303125,6.507077112,6.544271138,6.562869144,,,,-2.903773987,-2.940968013,-2.959566019,,,,,,
3.620251563,6.507406796,6.544602382,6.563202456,,,,-2.887155233,-2.924350819,-2.942950893,,,,,,
3.617475781,6.507735731,6.544932874,6.563535074,,,,-2.89025995,-2.927457093,-2.946059293,,,,,,
3.616087891,6.507954904,6.545153084,6.56375671,,,,-2.891867013,-2.929065193,-2.947668819,,,,,,
3.615393945,6.508064494,6.545263192,6.563867531,,,,-2.892670549,-2.929869247,-2.948473586,,,,,,
3.615046973,6.507918534,6.545116542,6.563719918,,,,-2.892871561,-2.930069569,-2.948672945,,,,,,
3.614873486,6.507699697,6.54489667,6.563498595,,,,-2.892826211,-2.930023184,-2.948625109,,,,,,
3.614786743,6.507517355,6.544713465,6.56331418,,,,-2.892730612,-2.929926722,-2.948527437,,,,,,
3.614743372,6.507225645,6.544420375,6.56301915,,,,-2.892482273,-2.929677003,-2.948275778,,,,,,
3.614721686,6.506824575,6.544017408,6.562613515,,,,-2.892102889,-2.929295722,-2.947891829,,,,,,
3.614710843,6.507062831,6.544257323,6.562802878,,,,-2.892351988,-2.92954648,-2.948092035,,,,,,
3.614705421,6.507343323,6.544539672,6.563034526,,,,-2.892637902,-2.929834251,-2.948329105,,,,,,
3.602052711,6.507195594,6.544391332,6.562876449,,,,-2.905142883,-2.942338621,-2.960823738,,,,,,
3.582126355,6.505657979,6.542845293,6.561433636,,,,-2.923531624,-2.960718938,-2.979307281,,,,,,
3.556063178,6.505313527,6.542498982,6.561107194,,,,-2.949250349,-2.986435804,-3.005044016,,,,,,
3.524081589,6.504477431,6.54165831,6.560320305,,,,-2.980395842,-3.017576721,-3.036238716,,,,,,
3.486490794,6.503235607,6.540409591,6.559158897,,,,-3.016744813,-3.053918797,-3.072668103,,,,,,
3.442995397,6.501506662,6.538670871,6.557553294,,,,-3.058511265,-3.095675474,-3.114557897,,,,,,
3.394847699,6.500141392,6.537297867,6.556283276,,,,-3.105293693,-3.142450168,-3.161435577,,,,,,
3.343673849,6.499619894,6.536773404,6.555798203,,,,-3.155946045,-3.193099555,-3.212124354,,,,,,
3.289686925,6.499322771,6.536474624,6.555518882,,,,-3.209635846,-3.246787699,-3.265831957,,,,,,
3.233393462,6.499083216,6.536233808,6.555287185,,,,-3.265689754,-3.302840346,-3.321893723,,,,,,
3.174746731,6.498908845,6.536058547,6.555116115,,,,-3.324162114,-3.361311816,-3.380369384,,,,,,
3.113423366,6.498767062,6.53591606,6.554975356,,,,-3.385343696,-3.422492694,-3.44155199,,,,,,
3.049911683,6.498677974,6.535826533,6.55488657,,,,-3.448766291,-3.48591485,-3.504974887,,,,,,
3.050505841,6.498560635,6.535708629,6.554768546,,,,-3.448054794,-3.485202788,-3.504262705,,,,,,
3.050802921,6.498483768,6.535631393,6.554691127,,,,-3.447680847,-3.484828472,-3.503888206,,,,,,
3.05095146,6.498121534,6.535267127,6.554351262,,,,-3.447170074,-3.484315667,-3.503399802,,,,,,
3.05102573,6.498406901,6.535554158,6.554613709,,,,-3.447381171,-3.484528428,-3.503587979,,,,,,
3.051062865,6.497997056,6.535141903,6.554238456,,,,-3.446934191,-3.484079038,-3.503175591,,,,,,
3.051081433,6.49750684,6.534648814,6.553788478,,,,-3.446425407,-3.483567381,-3.502707045,,,,,,
3.051072149,6.496815678,6.533953619,6.55315166,,,,-3.445743529,-3.48288147,-3.502079511,,,,,,
3.051067507,6.495792604,6.532924554,6.55220924,,,,-3.444725097,-3.481857047,-3.501141733,,,,,,
3.051065186,6.4944078,6.531531601,6.5509336,,,,-3.443342614,-3.480466415,-3.499868414,,,,,,
3.051064026,6.49279009,6.529904262,6.549447632,,,,-3.441726064,-3.478840236,-3.498383606,,,,,,
3.051063445,6.491217048,6.528321747,6.548006458,,,,-3.440153603,-3.477258302,-3.496943013,,,,,,
3.051063155,6.48982817,6.526924334,6.54674269,,,,-3.438765015,-3.475861179,-3.495679535,,,,,,
3.05106301,6.488925042,6.52601537,6.54593948,,,,-3.437862032,-3.47495236,-3.49487647,,,,,,
3.051062938,6.488010562,6.525095187,6.545109372,,,,-3.436947624,-3.474032249,-3.494046434,,,,,,
3.051062901,6.48723774,6.524317299,6.544423738,,,,-3.436174839,-3.473254398,-3.493360837,,,,,,
3.013881451,6.486643692,6.523719074,6.543915175,,,,-3.472762241,-3.509837623,-3.530033724,,,,,,
2.937990725,6.486300344,6.523372886,6.543649527,,,,-3.548309619,-3.585382161,-3.605658802,,,,,,
2.839045363,6.485975483,6.523045206,6.543406128,,,,-3.64693012,-3.683999843,-3.704360765,,,,,,
2.732922681,6.485391829,6.52245718,6.542920495,,,,-3.752469148,-3.789534499,-3.809997814,,,,,,
2.627111341,6.484429087,6.521487795,6.542079017,,,,-3.857317746,-3.894376454,-3.914967676,,,,,,
2.53250567,6.482831055,6.519879311,6.540639984,,,,-3.950325385,-3.987373641,-4.008134314,,,,,,
2.441102835,6.480666687,6.51770102,6.538668704,,,,-4.039563852,-4.076598185,-4.097565869,,,,,,
2.339451418,6.478130921,6.51514899,6.536346866,,,,-4.138679503,-4.175697572,-4.196895448,,,,,,
2.340175709,6.475381862,6.51238194,6.533840195,,,,-4.135206153,-4.172206231,-4.193664486,,,,,,
2.340537854,6.471623804,6.508600027,6.53035553,,,,-4.13108595,-4.168062173,-4.189817676,,,,,,
2.340718927,6.467782178,6.504733533,6.52680394,,,,-4.127063251,-4.164014606,-4.186085013,,,,,,
2.340809464,6.464113399,6.5010406,6.523418525,,,,-4.123303935,-4.160231136,-4.182609061,,,,,,
2.340854732,6.460907187,6.497812659,6.520479112,,,,-4.120052455,-4.156957927,-4.17962438,,,,,,
2.340877366,6.458484314,6.495372544,6.518289802,,,,-4.117606948,-4.154495178,-4.177412436,,,,,,
2.340888683,6.456755123,6.493630186,6.51676309,,,,-4.11586644,-4.152741503,-4.175874407,,,,,,
2.340894341,6.455479716,6.492344246,6.515671472,,,,-4.114585375,-4.151449905,-4.174777131,,,,,,
2.340897171,6.454892761,6.491750925,6.515237128,,,,-4.11399559,-4.150853754,-4.174339957,,,,,,
2.340898585,6.455129374,6.491986223,6.515589021,,,,-4.114230789,-4.151087638,-4.174690436,,,,,,
2.454199293,6.455724771,6.492582476,6.516285,,,,-4.001525478,-4.038383183,-4.062085707,,,,,,
2.606349646,6.45621475,6.493072683,6.51687861,,,,-3.849865104,-3.886723037,-3.910528964,,,,,,
2.765224823,6.45629739,6.49315296,6.517085274,,,,-3.691072567,-3.727928137,-3.751860451,,,,,,
2.902062412,6.455626057,6.492474485,6.516573999,,,,-3.553563645,-3.590412073,-3.614511587,,,,,,
3.019031206,6.454347533,6.491184907,6.515484927,,,,-3.435316327,-3.472153701,-3.496453721,,,,,,
3.130565603,6.452818957,6.489643616,6.514156818,,,,-3.322253354,-3.359078013,-3.383591215,,,,,,
3.222132801,6.450899642,6.487709031,6.512454481,,,,-3.228766841,-3.26557623,-3.29032168,,,,,,
3.282816401,6.448360315,6.485150374,6.510158875,,,,-3.165543914,-3.202333973,-3.227342474,,,,,,
3.3276582,6.445495856,6.482264227,6.507556495,,,,-3.117837656,-3.154606027,-3.179898295,,,,,,
3.3724291,6.442471673,6.479216927,6.50480882,,,,-3.070042573,-3.106787827,-3.13237972,,,,,,
3.42566455,6.439441012,6.476162655,6.502063335,,,,-3.013776462,-3.050498105,-3.076398785,,,,,,
3.501032275,6.43665712,6.473356274,6.499563153,,,,-2.935624845,-2.972323999,-2.998530878,,,,,,
3.585466138,6.433875814,6.470551922,6.497078074,,,,-2.848409676,-2.885085784,-2.911611936,,,,,,
3.659033069,6.430833484,6.467484257,6.494354605,,,,-2.771800415,-2.808451188,-2.835321536,,,,,,
3.725816534,6.42755888,6.464182052,6.49142402,,,,-2.701742346,-2.738365518,-2.765607486,,,,,,
3.786458267,6.424119124,6.460712807,6.488350731,,,,-2.637660857,-2.67425454,-2.701892464,,,,,,
3.849729134,6.420634757,6.457197964,6.485245466,,,,-2.570905623,-2.60746883,-2.635516332,,,,,,
3.931214567,6.417410619,6.453944675,6.482391861,,,,-2.486196052,-2.522730108,-2.551177294,,,,,,
4.032607283,6.414510309,6.451017162,6.479846401,,,,-2.381903026,-2.418409879,-2.447239118,,,,,,
4.157053642,6.411999477,6.44848176,6.477666553,,,,-2.254945835,-2.291428118,-2.320612911,,,,,,
4.309376821,6.40992947,6.446390145,6.475904573,,,,-2.100552649,-2.137013324,-2.166527752,,,,,,
4.49213841,6.408395439,6.44483819,6.474651942,,,,-1.916257029,-1.95269978,-1.982513532,,,,,,
4.712269205,6.409268116,6.445712271,6.475628252,,,,-1.696998911,-1.733443066,-1.763359047,,,,,,
4.977384603,6.411827042,6.448285891,6.478175738,,,,-1.434442439,-1.470901288,-1.500791135,,,,,,
5.272892301,6.412198991,6.44866052,6.478529728,,,,-1.13930669,-1.175768219,-1.205637427,,,,,,
5.579646151,6.412254544,6.448716741,6.478574545,,,,-0.832608393,-0.86907059,-0.898928394,,,,,,
5.892323075,6.41228232,6.448744852,6.478596953,,,,-0.519959245,-0.556421777,-0.586273878,,,,,,
6.201311538,6.412296209,6.448758907,6.478608158,,,,-0.210984671,-0.247447369,-0.27729662,,,,,,
6.513205769,6.412303153,6.448765935,6.47861376,,,,0.100902616,0.064439834,0.034592009,,,,,,
6.840552884,6.412306625,6.448769449,6.478616562,,,,0.428246259,0.391783435,0.361936322,,,,,,
7.177576442,6.412308362,6.448771206,6.478617963,,,,0.76526808,0.728805236,0.698958479,,,,,,
7.520438221,6.41230923,6.448772085,6.478618663,,,,1.108128991,1.071666136,1.041819558,,,,,,
7.853569111,6.412960366,6.449428628,6.479216637,,,,1.440608745,1.404140483,1.374352474,,,,,,
7.997634555,6.414694872,6.451177485,6.480809838,,,,1.582939683,1.54645707,1.516824717,,,,,,
8.023917278,6.416108653,6.452605098,6.482041808,,,,1.607808625,1.57131218,1.54187547,,,,,,
8.010775916,6.417114359,6.45362209,6.482872016,,,,1.593661557,1.557153826,1.5279039,,,,,,
8.004205236,6.417707047,6.454223066,6.483309408,,,,1.586498189,1.54998217,1.520895828,,,,,,
8.000919896,6.417810357,6.454331396,6.483273666,,,,1.583109539,1.5465885,1.51764623,,,,,,
7.999277225,6.417788226,6.454311698,6.483171302,,,,1.581488999,1.544965527,1.516105923,,,,,,
7.99845589,6.418650591,6.45517973,6.484005185,,,,1.579805299,1.54327616,1.514450705,,,,,,
7.998045223,6.419294717,6.455828407,6.484617937,,,,1.578750506,1.542216816,1.513427286,,,,,,
7.997839889,6.419717609,6.456254384,6.485017036,,,,1.57812228,1.541585505,1.512822853,,,,,,
7.997737222,6.420138226,6.456678227,6.485408937,,,,1.577598996,1.541058995,1.512328285,,,,,,
7.997685889,6.421133044,6.45768096,6.486326357,,,,1.576552845,1.540004929,1.511359532,,,,,,
7.981492944,6.422519997,6.459078983,6.487603275,,,,1.558972947,1.522413961,1.493889669,,,,,,
7.914146472,6.423894134,6.460464065,6.48886795,,,,1.490252338,1.453682407,1.425278522,,,,,,
7.834773236,6.42536687,6.461948496,6.49022321,,,,1.409406366,1.37282474,1.344550026,,,,,,
7.767186618,6.427046471,6.46364138,6.491768887,,,,1.340140147,1.303545238,1.275417731,,,,,,
7.706293309,6.429189109,6.46579973,6.493779084,,,,1.2771042,1.240493579,1.212514225,,,,,,
7.685596655,6.431154911,6.467780062,6.495617633,,,,1.254441744,1.217816593,1.189979022,,,,,,
7.695944982,6.432715431,6.46935232,6.497068816,,,,1.263229551,1.226592662,1.198876166,,,,,,
7.701119145,6.43375841,6.470403191,6.498036392,,,,1.267360735,1.230715954,1.203082753,,,,,,
7.703706227,6.434490034,6.47114038,6.49871372,,,,1.269216193,1.232565847,1.204992507,,,,,,
7.704999768,6.435065957,6.471720706,6.499245897,,,,1.269933811,1.233279062,1.205753871,,,,,,
7.705646539,6.435842268,6.472502986,6.499961759,,,,1.269804271,1.233143553,1.20568478,,,,,,
7.705969924,6.43574212,6.472402052,6.499869973,,,,1.270227804,1.233567872,1.206099951,,,,,,
7.706131616,6.435959482,6.472620792,6.500080496,,,,1.270172134,1.233510824,1.20605112,,,,,,
7.706212463,6.436220959,6.472884428,6.500316383,,,,1.269991504,1.233328035,1.20589608,,,,,,
7.706252886,6.436984942,6.473652964,6.501066136,,,,1.269267944,1.232599922,1.20518675,,,,,,
7.722826443,6.43924352,6.475924813,6.503288827,,,,1.283582923,1.24690163,1.219537616,,,,,,
7.771963221,6.442865708,6.479568121,6.506857773,,,,1.329097513,1.2923951,1.265105448,,,,,,
7.846631611,6.447386497,6.484115138,6.51131457,,,,1.399245114,1.362516473,1.335317041,,,,,,
7.935415805,6.452121882,6.488878603,6.515958248,,,,1.483293923,1.446537202,1.419457557,,,,,,
8.030507903,6.452637238,6.489401682,6.516293399,,,,1.577870665,1.541106221,1.514214504,,,,,,
8.127603951,6.454161405,6.490939157,6.517628705,,,,1.673442546,1.636664794,1.609975246,,,,,,
8.198801976,6.456085386,6.492878383,6.519367958,,,,1.74271659,1.705923593,1.679434018,,,,,,
8.205600988,6.458157295,6.494966063,6.521261497,,,,1.747443693,1.710634925,1.684339491,,,,,,
8.202201482,6.460092423,6.496915629,6.523037976,,,,1.742109059,1.705285853,1.679163506,,,,,,
8.200501729,6.461959583,6.498796532,6.524756439,,,,1.738542146,1.701705197,1.67574529,,,,,,
8.199651852,6.463899062,6.500750146,6.52654415,,,,1.73575279,1.698901706,1.673107702,,,,,,
8.199226914,6.465822349,6.50268734,6.52831835,,,,1.733404565,1.696539574,1.670908564,,,,,,
8.199014445,6.467632084,6.504510076,6.529988596,,,,1.731382361,1.694504369,1.669025849,,,,,,
8.19890821,6.46944446,6.506335379,6.531662391,,,,1.72946375,1.692572831,1.667245819,,,,,,
8.198855093,6.471358701,6.508263203,6.533430448,,,,1.727496392,1.69059189,1.665424645,,,,,,
8.198828534,6.473324492,6.510242861,6.535246402,,,,1.725504042,1.688585673,1.663582132,,,,,,
8.198815255,6.475529092,6.512462913,6.537283348,,,,1.723286163,1.686352342,1.661531907,,,,,,
8.171057627,6.477853651,6.514803656,6.53943157,,,,1.693203976,1.656253971,1.631626057,,,,,,
8.109478814,6.48018629,6.517152417,6.541587769,,,,1.629292524,1.592326397,1.567891045,,,,,,
8.026189407,6.482576982,6.519559512,6.543798156,,,,1.543612425,1.506629895,1.482391251,,,,,,
7.927494703,6.484997589,6.521996603,6.546036741,,,,1.442497114,1.4054981,1.381457962,,,,,,
7.818247352,6.48578237,6.522786701,6.546762624,,,,1.332464982,1.295460651,1.271484728,,,,,,
7.705273676,6.485695405,6.522699148,6.546682182,,,,1.219578271,1.182574528,1.158591494,,,,,,
